영업상태명,전화번호,지번주소,도로명주소,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,별점,리뷰개수,카테고리,메뉴
영업/정상,,서울특별시 동대문구 이문동 64번지 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 지하1층 (이문동 쌍용아파트),아웃백딜리버리 회기점,20200000000000.0,U,40:00.0,패밀리레스트랑,205980.7722,455275.8359,패밀리레스트랑,0.0,7,패밀리레스토랑,"{'아웃백 스페셜 갈릭 스테이크': '30,900', '짐붐바 스테이크': '32,900', '투움바 파스타': '23,900', '베이비 백립': '37,900', '오지치즈 후라이즈(미듐)': '9,900', '카카두 김치그릴러': '20,900', '기브미파이브': '35,900'}"
영업/정상,,서울특별시 동대문구 이문동 331-1번지,서울특별시 동대문구 이문로25길 31 1층 (이문동),마라우육면,20200000000000.0,I,23:22.0,중국식,205032.4893,454797.6297,중국식,3.0,11,중화요리,"{'마라우육면': '7,800', '탄탄면': '6,800', '중식비빔면': '6,500', '동파육': '7,800', '찹쌀치킨': '7,800'}"
영업/정상,,서울특별시 동대문구 이문동 165-73번지,서울특별시 동대문구 이문로46길 64 1층 102호 (이문동),이문동 불탄 곱창,20200000000000.0,I,23:21.0,한식,205733.4766,455477.2894,한식,5.0,1,"곱창,막창",{}
영업/정상,,서울특별시 동대문구 이문동 331-1번지,서울특별시 동대문구 이문로25길 31 1층 (이문동),알촌 경희외대점,20200000000000.0,U,40:00.0,한식,205032.4893,454797.6297,한식,4.7,113,퓨전한식,{}
영업/정상,29787098,서울특별시 동대문구 이문동 237-153번지,서울특별시 동대문구 신이문로 27-7 1층 (이문동),성원유황오리,20200000000000.0,I,23:20.0,한식,205696.4315,455681.2216,한식,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 264-211번지,서울특별시 동대문구 천장산로7길 8 2층 (이문동),미바드래프트,20200000000000.0,I,23:19.0,호프/통닭,204997.8992,455149.1206,호프/통닭,4.9,11,"호프,요리주점","{'콤부차 리치&로즈(320ml)': '5,500', '베이컨 치킨 랜치 파니니': '5,900'}"
영업/정상,,서울특별시 동대문구 이문동 251-7번지,서울특별시 동대문구 이문로 201 1층 (이문동),공릉동원조멸치국수,20200000000000.0,I,04:00.0,한식,205387.6368,455797.4176,,5.0,0,국수,{}
영업/정상,,서울특별시 동대문구 이문동 327-7 세진빌딩,서울특별시 동대문구 이문로 89 1층 101102103호 (이문동 세진빌딩),아티스,20200000000000.0,U,01:00.0,기타,205149.1175,454744.9896,,4.0,5,카페,{}
영업/정상,,서울특별시 동대문구 이문동 220-29,서울특별시 동대문구 신이문로 40 1층 (이문동),지코바치킨,20200000000000.0,I,01:00.0,기타,205803.7212,455612.5566,,1.0,0,치킨,"{'지코바 소금구이': '17,000', '지코바 순살소금구이': '19,000', '지코바 순살양념구이': '20,000', '지코바 양념구이치킨': '18,000', '지코바 윙 소금구이': '18,000'}"
영업/정상,,서울특별시 동대문구 이문동 291-37 더 메디칼빌딩,서울특별시 동대문구 이문로 125 더 메디칼빌딩 지하 1층 (이문동),이문식당,20200000000000.0,I,06:00.0,한식,205308.7754,455064.2051,,4.0,1,한식,{}
영업/정상,,서울특별시 동대문구 이문동 255-167,서울특별시 동대문구 이문로46길 8 1층 101호 (이문동),파스타입니다,20200000000000.0,I,09:00.0,기타,205458.6815,455478.3076,,0.0,0,이탈리안,{}
영업/정상,,서울특별시 동대문구 이문동 288-26,서울특별시 동대문구 휘경로 5-1 2층 (이문동),도미노피자 이문점,20200000000000.0,I,02:00.0,기타,205309.7434,454890.591,,5.0,2,피자,"{'뉴욕 오리진(L)': '27,900', '블랙타이거 슈림프(L)': '34,900', '치즈 퐁듀 파이어 미트(L)': '34,900', '블랙앵거스 스테이크(L)': '34,900', '포테이토(L)': '25,900'}"
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 지하1층 주방12호 (이문동 쌍용아파트),살루드(Salud),20200000000000.0,U,09:00.0,기타,205980.7722,455275.8359,,4.6,4,0,{}
영업/정상,,서울특별시 동대문구 이문동 305-8,서울특별시 동대문구 휘경로 22 1층 제2호 (이문동),고기롭다,20200000000000.0,I,00:00.0,기타,205435.5667,454784.3988,,2.0,1,"육류,고기",{}
영업/정상,,서울특별시 동대문구 이문동 169-25,서울특별시 동대문구 신이문로24길 36 1층 (이문동),신선순대,20200000000000.0,I,04:00.0,기타,205829.1026,455451.144,,0.0,0,순대,{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 지하1층 101호키친17호 (이문동 쌍용아파트),1989마라탕,20200000000000.0,I,04:00.0,기타,205980.7722,455275.8359,,4.6,43,0,{}
영업/정상,,서울특별시 동대문구 이문동 264-445,서울특별시 동대문구 천장산로 47 제지층 제가의1호 (이문동),삼성명가식당,20200000000000.0,I,07:00.0,한식,204991.5944,455332.2945,,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 255-23,서울특별시 동대문구 이문로 193 1층 (이문동),유앤미(u and me),20200000000000.0,I,01:00.0,기타,205391.6479,455722.9956,,5.0,0,디저트카페,"{'아메리카노': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 238-15,서울특별시 동대문구 신이문로 21 1층 (이문동),부엉이곱창,20200000000000.0,I,01:00.0,기타,205629.9983,455648.2078,,5.0,0,"곱창,막창",{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 지하층 101(주방8호)호 (이문동 쌍용아파트),당신은지금치킨이땡긴다,20200000000000.0,U,01:00.0,호프/통닭,205980.7722,455275.8359,,4.4,5,치킨,{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 지하층 101(주방10호)호 (이문동 쌍용아파트),야식파티,20200000000000.0,I,06:00.0,한식,205980.7722,455275.8359,,0.0,1,야식,{}
영업/정상,,서울특별시 동대문구 이문동 288-48,서울특별시 동대문구 휘경로 8 2층 (이문동),일미리금계찜닭,20200000000000.0,I,01:00.0,한식,205308.5283,454853.5104,,5.0,8,닭요리,{}
영업/정상,,서울특별시 동대문구 이문동 220-105,서울특별시 동대문구 신이문로 39 1층 (이문동),닛시스시,20200000000000.0,I,04:00.0,일식,205793.7898,455659.5871,,4.4,25,"초밥,롤","{'광어 (2pcs)': '3,500', '도미 (2pcs)': '3,500', '숭어 (2pcs)': '2,800', '새우 (2pcs)': '2,800', '모듬 초밥 (12pcs)': '18,000'}"
영업/정상,,서울특별시 동대문구 이문동 236-12,서울특별시 동대문구 신이문로23길 19 1층 (이문동),오늘저녁,20200000000000.0,I,03:00.0,기타,205691.6468,455695.0518,,2.6,34,떡볶이,"{'즉석떡볶이 (3인분)': '10,000', '즉석떡볶이 (2인분)': '8,000', '피자떡볶이 (3인분)': '11,000', '피자떡볶이 (2인분)': '9,000'}"
영업/정상,,서울특별시 동대문구 이문동 334-13,서울특별시 동대문구 회기로25길 101-13 1층 (이문동),신보,20200000000000.0,I,07:00.0,기타,205024.1651,454698.6,,5.0,6,카페,{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 쌍용아파트 상가동 지하1층 주방28호 (이문동 쌍용아파트),윤양식,20200000000000.0,I,07:00.0,기타,205980.7722,455275.8359,,0.0,0,양식,{}
영업/정상,,서울특별시 동대문구 이문동 339-1,서울특별시 동대문구 경희대로4길 79 1층 (이문동),츄르케이크,20200000000000.0,I,09:00.0,기타,204920.3401,454348.4207,,1.0,1,"제과,베이커리",{}
영업/정상,221358052,서울특별시 동대문구 이문동 288-18,서울특별시 동대문구 이문로30길 8 1층 (이문동),영웅전,20200000000000.0,I,01:00.0,기타,205319.9252,454967.5062,,0.0,1,"호프,요리주점",{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 지하1층 101호 주방27호 (이문동 쌍용아파트),이태리국수,20200000000000.0,I,04:00.0,경양식,205980.7722,455275.8359,,0.0,1,양식,{}
영업/정상,,서울특별시 동대문구 이문동 287-41,서울특별시 동대문구 이문로28길 4 1층 (이문동),빈스독,20200000000000.0,I,07:00.0,호프/통닭,205239.953,454835.9348,,5.0,3,애견카페,"{'아메리카노': '2,800', '카페라떼': '3,700', '생딸기라떼': '4,500', '복숭아아이스티': '3,000', '초코라떼': '3,700'}"
영업/정상,,서울특별시 동대문구 이문동 291-90,서울특별시 동대문구 천장산로 3 1층 (이문동),페리카나 외대점,20200000000000.0,I,06:00.0,기타,205281.1507,455024.4277,,4.5,0,치킨,{}
영업/정상,,서울특별시 동대문구 이문동 288-53,서울특별시 동대문구 휘경로 6-8 1층 (이문동),이문동신냉면,20200000000000.0,I,08:00.0,기타,205281.4702,454831.7569,,4.7,48,냉면,{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 2층 210호 (이문동 쌍용아파트),힐링인사이드,20200000000000.0,I,04:00.0,기타,205980.7722,455275.8359,,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 288-36,서울특별시 동대문구 휘경로 7 3층 (이문동),칠아웃(chill out),20200000000000.0,I,08:00.0,기타,205323.4364,454887.1315,,0.0,1,칵테일바,{}
영업/정상,,서울특별시 동대문구 이문동 305-75,서울특별시 동대문구 휘경로2길 5-4 지하1층 (이문동),씹는곱창,20200000000000.0,I,01:00.0,기타,205338.5698,454806.3761,,4.5,107,"곱창,막창","{'소곱창 (200g)': '13,900', '소막창 (200g)': '13,900', '소대창 (200g)': '15,900', '염통 (150g)': '10,000', '소곱창전골': '30,000'}"
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 자하1층 101(주방25호)호 (이문동 쌍용아파트),따봉마라탕,20200000000000.0,I,09:00.0,기타,205980.7722,455275.8359,,0.0,0,중식,{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 지하층 101(주방11호)호 (이문동 쌍용아파트),버텍스 이문점,20200000000000.0,I,00:00.0,기타,205980.7722,455275.8359,,0.0,0,퓨전요리,{}
영업/정상,,서울특별시 동대문구 이문동 264-445,서울특별시 동대문구 천장산로 47 1층 1213호 (이문동),나커피,20200000000000.0,I,01:00.0,기타,204991.5944,455332.2945,,0.0,0,커피전문점,{}
영업/정상,,서울특별시 동대문구 이문동 257-17,서울특별시 동대문구 이문로 147 23층 (이문동),행복한뷔페,20200000000000.0,I,06:00.0,한식,205380.5864,455273.1971,,0.0,0,한식뷔페,{}
영업/정상,,서울특별시 동대문구 이문동 64 쌍용아파트,서울특별시 동대문구 한천로58길 47 상가동 지하1층 주방24호 (이문동 쌍용아파트),우쿠야,20200000000000.0,I,05:00.0,기타,205980.7722,455275.8359,,5.0,1,0,{}
영업/정상,,서울특별시 동대문구 이문동 430 황지클래스,서울특별시 동대문구 신이문로 17 제101동 101 호 (이문동 황지클래스),우리동네,20200000000000.0,I,07:00.0,기타,205598.1257,455666.92,,4.5,2,카페,"{'아메리카노': '2,700', '카페라떼': '3,500', '녹차라떼': '3,500', '얼그레이': '2,500', '오레오생크림': '5,000'}"
영업/정상,,서울특별시 동대문구 이문동 326-8,서울특별시 동대문구 이문로 88-15 1층 (이문동),구백냥곱창,20200000000000.0,I,05:00.0,기타,205228.4615,454732.4684,,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 339-1,서울특별시 동대문구 경희대로4길 79 1층 104호 (이문동),춘리마라탕 회기역점,20200000000000.0,I,00:00.0,기타,204920.3401,454348.4207,,5.0,1,중식,{}
영업/정상,,서울특별시 동대문구 이문동 287-50,서울특별시 동대문구 이문로28길 12 2층 (이문동),오색칼국수,20200000000000.0,I,09:00.0,한식,205263.0737,454815.6237,,2.3,7,국수,"{'오색바지락칼국수': '5,000', '웰빙만두국': '5,000', '제육볶음': '5,000', '오색칼국수 + 주먹밥': 0, '쭈꾸미덮밥 + 된장찌개': 0}"
영업/정상,209618047,서울특별시 동대문구 이문동 177-68번지 (한천로 436),서울특별시 동대문구 한천로 436 (이문동(한천로 436)),윤,20100000000000.0,I,59:59.0,다방,205925.4962,455243.1684,다방,3.1,0,피부과,{}
영업/정상,02 9643922,서울특별시 동대문구 이문동 288-65번지 (이문로 108),서울특별시 동대문구 이문로 108 (이문동(이문로 108)),코니아일랜드,20100000000000.0,I,59:59.0,기타 휴게음식점,205255.717,454871.6255,기타 휴게음식점,0.0,0,음식점,{}
영업/정상,02 9681588,서울특별시 동대문구 이문동 257-18번지 1층101호,서울특별시 동대문구 이문로 145 1층 101호 (이문동),피자헛외대점,20200000000000.0,U,40:00.0,패스트푸드,205375.8579,455253.3329,패스트푸드,3.0,3,피자,"{'마니아 허니버터옥수수': '26,900', '마니아 미트킹': '26,900', '마니아 BBQ불고기': '26,900', '(7,000원 할인가) 티본스테이크&쉬림프': '28,900', '(7,000원 할인가) 더블치즈 티본스테이크': '28,900', '수퍼슈프림': '23,900', '(7,000원 할인가) 로스트 비프': '28,900', '(7,000원 할인가) 리얼 하프앤하프': '28,900', '(7,000원 할인가) 갈릭버터 쉬림프': '28,900', '(7,000원 할인가) 수퍼 슈프림': '27,900', '(7,000원 할인가) 치즈킹': '28,900', '(7,000원 할인가) 베이컨 포테이토': '27,900', '(7,000원 할인가) 직화불고기': '28,900'}"
영업/정상,264080707,서울특별시 동대문구 이문동 264-303번지 1층,서울특별시 동대문구 이문로9나길 6-13 1층 (이문동),코너샵카페,20100000000000.0,I,59:59.0,커피숍,204909.1645,455103.6585,커피숍,5.0,6,카페,{}
영업/정상,230151749,서울특별시 동대문구 이문동 305-60번지,서울특별시 동대문구 휘경로 12-1 1 2 지하1층 (이문동),스타벅스외대점,20200000000000.0,U,40:00.0,커피숍,205353.6245,454828.6061,커피숍,4.8,8,커피전문점,"{'토피 넛 라떼': '5,800', '아이스 토피 넛 라떼': '5,800', '토피 넛 프라푸치노': '6,300', '토피 넛 콜드 브루': '5,800', '핑크 캐모마일 릴렉서': '6,100', '아이스 핑크 캐모마일 릴렉서': '6,100', '오늘의 커피': '3,800', '카푸치노': '4,600', '카페 라떼': '4,600', '카페 모카': '5,100', '카페 아메리카노': '4,100', '카라멜 마키아또': '5,600', '화이트 초콜릿 모카': '5,600', '스타벅스 돌체 라떼': '5,600', '자바 칩 프라푸치노': '6,100', '망고 바나나 블렌디드': '6,300', '아이스 자몽 허니 블랙 티': '5,300', '자몽 허니 블랙 티': '5,300', '콜드 브루': '4,500', '디카페인 카페 아메리카노': '4,400', '디카페인 카페 라떼': '4,900', '': ''}"
영업/정상,02  967 6165,서울특별시 동대문구 이문동 305-59 (휘경로 12),서울특별시 동대문구 휘경로 12 (이문동(휘경로 12)),이디야,20200000000000.0,U,08:00.0,일반조리판매,205341.6738,454835.6676,,0.0,1,커피전문점,"{'콜드브루 니트로': 0, '민트모카': 0, '바닐라 라떼': 0, '카라멜 마끼아또': 0, '카페 라떼': 0, '카페 아메리카노': 0, '카페모카': 0, '카푸치노': 0, '화이트 초콜릿 모카': 0, '콜드브루라떼': 0, '콜드브루 화이트 비엔나': 0, '이곡라떼': 0}"
영업/정상,02  548 0552,서울특별시 동대문구 이문동 288-94 1~3층,서울특별시 동대문구 이문로 106 (이문동1~3층),(주)커피빈코리아 외대앞점,20200000000000.0,U,06:00.0,커피숍,205248.3778,454860.2028,,4.7,5,커피전문점,"{'아메리카노': 0, '헤이즐넛 아메리카노': 0, '바닐라라떼': 0, '헤이즐넛 라떼': 0, '콜드브루': 0, '콜드브루 수아': 0, '얼그레이 레몬티': 0, '레몬유자 캐모마일티': 0, '스파클링 스웨디쉬 레몬티': 0, '헤이즐넛 아이스 블렌디드': 0, '블랙 포레스트 아이스 블렌디드': 0, '퓨어 더블 초코렛 아이스 블렌디드': 0, '후레쉬 망고 아이스 블렌디드': 0, '베리베리 아이스 블렌디드': 0}"
영업/정상,,서울특별시 동대문구 이문동 264-325번지 1층,서울특별시 동대문구 이문로9나길 32 1층 (이문동),포레스티,20100000000000.0,I,59:59.0,커피숍,204867.1756,455100.6049,커피숍,4.5,88,카페,"{'아메리카노': '3,800', '카페라떼': '4,800', '자몽 수제청 에이드': '5,500', '햄치즈 루꼴라': '5,800', '그랜베리치킨 샌드위치': '5,800'}"
영업/정상,02  63266662,서울특별시 동대문구 이문동 264-350번지,서울특별시 동대문구 천장산로7길 54 지하1층 (이문동),치즈밥있슈,20200000000000.0,U,40:00.0,패스트푸드,204774.103,455110.5498,패스트푸드,1.3,2,한식,"{'김치 베이컨 치즈밥(보통)': '6,000', '스팸 치즈밥(보통)': '6,000', '제육 치즈밥(보통)': '6,000', '카레 갈비 치즈밥(보통)': '6,000', '김치참치 치즈밥(보통)': '6,000'}"
영업/정상,960 5958,서울특별시 동대문구 이문동 363-7번지 (지상1층),서울특별시 동대문구 휘경로 21 (이문동(지상1층)),배스킨라빈스 외대점,20100000000000.0,I,59:59.0,일반조리판매,205440.2108,454817.5617,일반조리판매,3.8,2,아이스크림,"{'나눠먹는 와츄원': '32,000', '바로먹는 와츄원': '31,000', '버라이어티팩': '18,400', '핸드팩세트': '31,000', '파인트': '8,200', '쿼터': '15,500', '패밀리': '22,000', '핑크 구름 솜사탕': '24,000', '시크릿 라이언': '28,000', '달콤한 선물상자': '26,000', '27 큐브 케이크': '28,000', '시크릿 어피치': '28,000', '스마일 스노우 블러섬': '26,000', '하프갤론': '26,500', '나눠먹는 큐브 와츄원': '33,000', '듀얼와츄원NO.9': '30,000', '해피데이 카카오프렌즈': '29,000', '골라먹는 와츄원': '26,000', '해피 버스데이 케이크': '26,000', '빙그르르 마카롱': '25,000'}"
영업/정상,960 0233,서울특별시 동대문구 이문동 305-61번지 지상1층,서울특별시 동대문구 휘경로 14 (이문동지상1층),피자스쿨 외대앞역점,20100000000000.0,I,59:59.0,패스트푸드,205363.8173,454822.4609,패스트푸드,1.8,3,피자,"{'고구마피자': 0, '까르보네피자': 0, '깐쇼새우피자': 0, '나폴리피자': 0, '닭안심살피자': 0, '도이치바이트피자': 0, '멕시칸바이트피자': 0, '불고기피자': 0, '비프퀘사디아피자': 0, '스테이크피자': 0, '아이리쉬포테이토피자': 0, '아채퀘사디아피자': 0, '직화파인애플피자': 0, '직화홀릭바이트피자': 0, '치즈피자': 0, '치킨퀘사디아피자': 0, '콤비네이션피자': 0, '페퍼로니피자': 0, '포테이토피자': 0, '핫치킨피자': 0, '더블갈릭바베큐피자': 0, '': 0}"
영업/정상,,서울특별시 동대문구 이문동 164-13번지 지상1층,서울특별시 동대문구 신이문로 14 (이문동지상1층),빨간오뎅,20200000000000.0,I,59:59.0,일반조리판매,205543.6045,455616.7201,일반조리판매,0.0,0,실내포장마차,{}
영업/정상,29598572,서울특별시 동대문구 이문동 264-169번지,서울특별시 동대문구 천장산로 26-1 (이문동),이삭토스트,20100000000000.0,I,59:59.0,패스트푸드,205064.4902,455152.4177,패스트푸드,4.5,3,토스트,"{'칠리새우 토스트': '4,200', '트리플소세지 토스트': '4,700', '더블소세지 토스트': '4,200', '새우 토스트': '4,200', '햄치즈포테이토': '3,600', '딥치즈베이컨포테이토': '4,400', '딥치즈베이컨 토스트': '3,800', '베이컨포테이토피자': '4,800', '불갈비mvp 토스트': '4,200'}"
영업/정상,,서울특별시 동대문구 이문동 288-7 그레이스 힐 타운,서울특별시 동대문구 이문로 116 101호 (이문동 그레이스 힐 타운),서브웨이(Subway)외대점,20200000000000.0,U,08:00.0,패스트푸드,205363.8173,454822.4609,,4.0,2,샌드위치,"{'풀드포크': 0, '로스트 치킨': 0, '미트볼': 0, '에그마요': 0, '참치': 0, '터키 베이커 아보카도 찹 샐러드': 0}"
영업/정상,9640711,서울특별시 동대문구 이문동 346-5번지,서울특별시 동대문구 이문로9길 46 (이문동),세븐일레븐(경희대기숙사점),20100000000000.0,I,59:59.0,일반조리판매,204923.2811,454661.9904,일반조리판매,1.0,0,편의점,"{'2+1 서울)커피우유300ml': '1,650', '2+1 빙그레)요플레프로틴딸기바나나': '2,900', '수미네)오늘도시락_오리&돈불': '5,000', '롯데)골드치킨도시락': '4,500', '장충동)머릿고기250g': '8,900', '굿지앤)참나무훈제통닭구이600g': '9,900', 'PB)깊은산속옹달샘물2L': '1,200', '대향)군고구마': '2,000', '롯데)NEW반반닭강정': '9,900', '롯데)New11찬도시락': '4,900'}"
영업/정상,,서울특별시 동대문구 이문동 335-13번지 1층 외 1필지,서울특별시 동대문구 이문로 73 1층 (이문동 외 1필지),카페 꾸오레,20200000000000.0,I,59:59.0,커피숍,205071.9066,454620.0541,커피숍,3.8,0,카페,{}
영업/정상,,서울특별시 동대문구 이문동 305-152번지,서울특별시 동대문구 휘경로 17 (이문동),버블트리,20100000000000.0,I,59:59.0,일반조리판매,205420.5899,454834.7658,일반조리판매,0.0,0,카페,{}
영업/정상,9604548,서울특별시 동대문구 이문동 341-26 1층,서울특별시 동대문구 이문로 59 (이문동1층),쉴만한물가,20200000000000.0,U,05:00.0,일반조리판매,205011.7349,454489.7384,,4.6,167,커피전문점,{}
영업/정상,,서울특별시 동대문구 이문동 264-173번지 1층,서울특별시 동대문구 천장산로4길 48 1층 (이문동),커피디엔에이로스팅컴퍼니,20200000000000.0,U,40:00.0,커피숍,205038.6986,455192.4743,커피숍,0.0,0,커피전문점,{}
영업/정상,,서울특별시 동대문구 이문동 326-5번지 1층,서울특별시 동대문구 이문로 92 1층 (이문동),까페꽁벨렝,20200000000000.0,I,59:59.0,커피숍,205188.3196,454743.5473,커피숍,5.0,5,카페,{}
영업/정상,02  21555752,서울특별시 동대문구 이문동 270-1 한국외대 사이버관 1층,서울특별시 동대문구 이문로 107 1층 (이문동 한국외대 사이버관),아티제 외대점,20200000000000.0,U,03:00.0,커피숍,205114.8308,455013.6447,,4.5,648,"제과,베이커리","{'로열자몽티': '6,500', '바닐라 라떼': '5,700', '카페라떼': '5,200', '카페 아메리카노': '4,700', '카푸치노': '5,200'}"
영업/정상,,서울특별시 동대문구 이문동 305-151번지 12층,서울특별시 동대문구 휘경로 15 12층 (이문동),맥도날드 한국외대점,20200000000000.0,U,40:00.0,기타 휴게음식점,205403.4448,454846.0566,기타 휴게음식점,4.5,2187,패스트푸드,"{'빅맥': 0, '더블 불고기 버거': 0, '슈비버거': 0, '슈슈버거': 0, '맥스파이시 상하이 버거': 0, '아메리카노': 0, '1955버거': 0, '오레오 맥플러리': 0, '딸기 오레오 맥플러리': 0, '초코 오레오 맥플러리': 0, '배칠러': 0, '에그 불고기버거': 0, '타로파이': 0, '필레오피쉬': 0}"
영업/정상,02 9668495,서울특별시 동대문구 이문동 324-10번지 민족통일대통령빌딩,서울특별시 동대문구 이문로 88 1층 102호 (이문동 민족통일대통령빌딩),피자알볼로 이문회기점,20200000000000.0,I,59:59.0,일반조리판매,205170.9358,454707.5241,일반조리판매,3.7,1,피자,"{'쏘옥피자': '21,000', '쉬림프&핫치킨골드피자': '26,000', '날개피자': '26,000', '서울핫도그피자': '24,000', '팔자피자': '21,000', '옥수수피자': '19,000', '어깨피자': '24,000', '꿈을피자': '24,000', '목동피자': '19,000', '팔도피자': '28,000', '포테이토피자': '17,000', '수퍼디럭스콤비네이션피자': '17,000', '베이컨체다치즈피자': '17,000', '페페로니피자': '16,000', '불고기피자': '17,000', '전주불백피자': '21,000', '웃음꽃피자': '21,000', '야채피자': '16,000', '하와이안피자': '16,000', '치즈피자': '16,000'}"
영업/정상,,서울특별시 동대문구 이문동 317-11,서울특별시 동대문구 휘경로2길 39 1층 (이문동),아임파이 외대점,20200000000000.0,U,06:00.0,기타 휴게음식점,205249.3254,454685.6756,,4.7,154,"제과,베이커리","{'아메리카노': '3,800', '라떼': '4,300', '애플시나몬티': '4,500', '쿠키홍차': '4,500', '머스캣홍차': '4,500'}"
영업/정상,,서울특별시 동대문구 이문동 54번지 현대아파트 상가동 105호,서울특별시 동대문구 한천로58길 107 상가동 1층 105호 (이문동 현대아파트),카페슈몽,20100000000000.0,I,59:59.0,커피숍,206128.8681,455449.9033,커피숍,5.0,0,커피전문점,"{'에스프레소': '2,500', '아메리카노': '2,500', '카푸치노': '3,000', '카페라테': '3,000', '카라멜 마키아토': '3,500'}"
영업/정상,02 9604369,서울특별시 동대문구 이문동 264-205번지 민영빌딩,서울특별시 동대문구 천장산로 39 민영빌딩 1층 (이문동),자연밥상,20200000000000.0,U,40:00.0,일반조리판매,205018.5964,455257.9668,일반조리판매,4.9,7,한식,"{'마늘 닭가슴살 스테이크': '7,500', '토마토 자연카레': '7,500', '순살 김치찌개': '7,000', '엄나무 닭곰탕': '7,000', '들깨장 비빔밥': '7,000', '검은콩 두부비빔밥': '6,500', '떡국': '6,500', '호박죽': '7,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-59번지,서울특별시 동대문구 휘경로 12 1층 (이문동),문립 외대점,20200000000000.0,I,59:59.0,기타 휴게음식점,205341.6738,454835.6676,기타 휴게음식점,0.0,0,카페,"{'얼그레이티': '3,200', '자스민그린티': '3,200', '우롱티': '3,200', '블랙밀크티': '3,500', '자스민밀크티': '3,500'}"
영업/정상,,서울특별시 동대문구 이문동 349-13번지 이문상가,서울특별시 동대문구 이문로9길 105-8 이문상가 지하1층 (이문동),제제커피,20200000000000.0,U,40:00.0,커피숍,204899.1767,454925.5363,커피숍,0.0,0,카페,{}
영업/정상,,서울특별시 동대문구 이문동 288-48 1층,서울특별시 동대문구 휘경로 8 1층 (이문동),쥬씨&차얌(외대점),20200000000000.0,U,01:00.0,커피숍,205308.5283,454853.5104,,2.0,0,생과일전문점,"{'복숭아아이스티': 0, '딸기바나나': 0, '아메리카노': 0, '오렌지': 0, '초코바나나': 0, '수박오리지널': 0}"
영업/정상,,서울특별시 동대문구 이문동 288-26번지,서울특별시 동대문구 휘경로 5-1 1층 (이문동),롯데리아 외대역점,20200000000000.0,U,40:00.0,패스트푸드,205309.7434,454890.591,패스트푸드,4.8,1,패스트푸드,"{'블랙오징어버거': '4,000', 'NEW 한우불고기버거': '7,200', '불고기버거': '3,900', '사각새우더블버거': '4,500', '1인혼닭세트': '10,900', 'NEW홈패밀리팩': '18,400', 'NEW홈투게더팩-사이다': '11,300', '폴더버거비프': '5,800', 'NEW홈더블팩-사이다': '13,700', 'NEW홈패밀리팩-사이다': '18,400', '리아미라클버거': '5,700', '와규에디션Ⅱ': '6,000', 'NEW홈투게더팩': '11,300', 'DoubleX2버거': '5,700', 'NEW홈더블팩': '13,700', '새우버거': '3,900', '치킨버거': '3,100', '모짜렐라 인더 버거-베이컨': '6,200', '데리버거': '2,700', '원조빅불': '5,900'}"
영업/정상,,서울특별시 동대문구 이문동 264-223번지,서울특별시 동대문구 천장산로7길 16 1층 (이문동),커피베이 이문점,20200000000000.0,I,59:59.0,커피숍,204962.6147,455134.5398,커피숍,0.0,0,커피전문점,"{'아이스 아메리카노': 0, '카페모카': 0, '카라멜 마끼아또': 0, '아이스 카푸치노': 0, '레몬 에이드': 0, '유자차': 0, '얼그레이 클래식': 0, '허니 갈릭 부기브레드': 0}"
영업/정상,02 5442196,서울특별시 동대문구 이문동 264-375번지,서울특별시 동대문구 천장산로7길 64 1층 (이문동),플로릭카페,20200000000000.0,I,59:59.0,커피숍,204728.0709,455104.6488,커피숍,4.0,3,테마카페,{}
